"","element","fixture","opponent_team","total_points","was_home","kickoff_time","team_h_score","team_a_score","round","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","value","transfers_balance","selected","transfers_in","transfers_out","playername"
"1613",294,19,3,0,FALSE,"2020-09-26T11:30:00Z",2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-748,4764,97,845,"Marcos Rojo"
"1614",294,35,17,0,TRUE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-519,4577,69,588,"Marcos Rojo"
"1615",294,45,14,0,FALSE,"2020-10-17T19:00:00Z",1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-326,4582,101,427,"Marcos Rojo"
"1616",295,15,6,0,TRUE,"2020-09-19T16:30:00Z",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-198,18715,2081,2279,"Nemanja Matic"
"1617",295,19,3,4,FALSE,"2020-09-26T11:30:00Z",2,3,3,90,0,1,0,2,0,0,0,1,0,0,0,19,"22.6","4.6","9.0","3.6",50,-3205,16713,1197,4402,"Nemanja Matic"
"1618",295,35,17,1,TRUE,"2020-10-04T15:30:00Z",1,6,4,45,0,0,0,4,0,0,0,0,0,0,0,6,"4.4","12.6","0.0","1.7",50,1359,20209,3481,2122,"Nemanja Matic"
"1619",295,45,14,1,FALSE,"2020-10-17T19:00:00Z",1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,3,"1.4","0.3","0.0","0.2",50,-1799,19226,1488,3287,"Nemanja Matic"
"1620",296,15,6,2,TRUE,"2020-09-19T16:30:00Z",1,3,2,66,0,0,0,1,0,0,0,0,0,0,0,7,"15.6","6.8","16.0","3.8",80,15876,141119,31510,15634,"Paul Pogba"
"1621",296,19,3,2,FALSE,"2020-09-26T11:30:00Z",2,3,3,64,0,0,0,1,0,0,0,0,0,0,0,3,"0.0","0.8","0.0","0.0",80,-27439,122029,9465,36904,"Paul Pogba"
"1622",296,35,17,2,TRUE,"2020-10-04T15:30:00Z",1,6,4,90,0,0,0,6,0,0,0,0,0,0,0,3,"6.8","5.3","4.0","1.6",79,-16993,112089,7625,24618,"Paul Pogba"
"1623",296,45,14,1,FALSE,"2020-10-17T19:00:00Z",1,4,5,21,0,0,0,0,0,0,0,0,0,0,0,6,"7.4","11.7","0.0","1.9",79,-14759,103769,6031,20790,"Paul Pogba"
"1624",297,15,6,0,TRUE,"2020-09-19T16:30:00Z",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-691,5746,266,957,"Phil Jones"
"1625",297,19,3,0,FALSE,"2020-09-26T11:30:00Z",2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-1700,4082,52,1752,"Phil Jones"
"1626",297,35,17,0,TRUE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-613,3580,45,658,"Phil Jones"
"1627",297,45,14,0,FALSE,"2020-10-17T19:00:00Z",1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-353,3285,42,395,"Phil Jones"
"1628",298,15,6,0,TRUE,"2020-09-19T16:30:00Z",1,3,2,90,0,0,0,3,0,0,0,1,0,0,0,14,"14.8","4.6","4.0","2.3",55,11004,276468,28710,17706,"Harry Maguire"
"1629",298,19,3,4,FALSE,"2020-09-26T11:30:00Z",2,3,3,90,0,1,0,2,0,0,0,0,0,0,0,22,"15.0","0.5","18.0","3.4",55,-28042,259603,17781,45823,"Harry Maguire"
"1630",298,35,17,-1,TRUE,"2020-10-04T15:30:00Z",1,6,4,90,0,0,0,6,0,0,0,0,0,0,0,7,"0.0","0.9","2.0","0.3",55,-26765,240877,8706,35471,"Harry Maguire"
"1631",298,45,14,8,FALSE,"2020-10-17T19:00:00Z",1,4,5,90,1,0,0,1,0,0,0,0,0,0,0,24,"46.8","0.8","38.0","8.6",54,-41565,202383,4057,45622,"Harry Maguire"
"1632",299,15,6,0,TRUE,"2020-09-19T16:30:00Z",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-623,11306,935,1558,"Frederico Rodrigues de Paula Santos"
"1633",299,19,3,1,FALSE,"2020-09-26T11:30:00Z",2,3,3,25,0,0,0,1,0,0,0,0,0,0,0,4,"2.4","0.8","0.0","0.3",54,-2240,9885,497,2737,"Frederico Rodrigues de Paula Santos"
"1634",299,35,17,1,TRUE,"2020-10-04T15:30:00Z",1,6,4,45,0,0,0,2,0,0,0,0,0,0,0,6,"6.8","3.1","0.0","1.0",54,-874,9571,494,1368,"Frederico Rodrigues de Paula Santos"
"1635",299,45,14,2,FALSE,"2020-10-17T19:00:00Z",1,4,5,68,0,0,0,1,0,0,0,0,0,0,0,15,"12.6","12.8","10.0","3.5",54,-940,9023,319,1259,"Frederico Rodrigues de Paula Santos"
"1636",300,15,6,1,TRUE,"2020-09-19T16:30:00Z",1,3,2,90,0,0,0,3,0,0,0,0,0,0,0,15,"12.8","7.8","2.0","2.3",50,20945,111268,36929,15984,"Luke Shaw"
"1637",300,19,3,1,FALSE,"2020-09-26T11:30:00Z",2,3,3,90,0,0,0,2,0,0,0,0,0,0,0,16,"15.0","3.5","2.0","2.1",50,-3434,113514,17662,21096,"Luke Shaw"
"1638",300,35,17,-2,TRUE,"2020-10-04T15:30:00Z",1,6,4,90,0,0,0,6,0,0,0,1,0,0,0,7,"12.0","15.8","0.0","2.8",50,-15258,99298,4090,19348,"Luke Shaw"
"1639",300,45,14,0,FALSE,"2020-10-17T19:00:00Z",1,4,5,90,0,0,0,1,1,0,0,0,0,0,0,5,"8.4","25.2","23.0","5.7",49,-18656,82452,3015,21671,"Luke Shaw"
"1640",301,15,6,0,TRUE,"2020-09-19T16:30:00Z",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",60,-392,15558,1594,1986,"Jesse Lingard"
"1641",301,19,3,0,FALSE,"2020-09-26T11:30:00Z",2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",60,-2884,14109,831,3715,"Jesse Lingard"
"1642",301,35,17,0,TRUE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",59,-1772,13422,604,2376,"Jesse Lingard"
"1643",301,45,14,0,FALSE,"2020-10-17T19:00:00Z",1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",59,-1246,13022,492,1738,"Jesse Lingard"
"1644",302,15,6,2,TRUE,"2020-09-19T16:30:00Z",1,3,2,90,0,0,0,3,0,0,0,0,0,0,0,13,"25.6","78.4","25.0","12.9",105,451998,1623046,525858,73860,"Bruno Miguel Borges Fernandes"
"1645",302,19,3,12,FALSE,"2020-09-26T11:30:00Z",2,3,3,90,1,1,0,2,0,0,0,1,0,0,3,40,"60.6","40.8","19.0","12.0",105,-274258,1344788,80386,354644,"Bruno Miguel Borges Fernandes"
"1646",302,35,17,6,TRUE,"2020-10-04T15:30:00Z",1,6,4,45,1,0,0,4,0,0,0,0,0,0,0,21,"35.4","16.6","23.0","7.5",105,76237,1473422,187021,110784,"Bruno Miguel Borges Fernandes"
"1647",302,45,14,11,FALSE,"2020-10-17T19:00:00Z",1,4,5,90,1,1,0,1,0,0,1,0,0,0,3,49,"85.4","78.7","56.0","22.0",105,-1258,1508759,192662,193920,"Bruno Miguel Borges Fernandes"
"1648",303,15,6,2,TRUE,"2020-09-19T16:30:00Z",1,3,2,90,0,0,0,3,0,0,0,0,0,0,0,4,"1.2","6.0","28.0","3.5",90,340570,1156211,419865,79295,"Anthony Martial"
"1649",303,19,3,2,FALSE,"2020-09-26T11:30:00Z",2,3,3,89,0,0,0,1,0,0,0,0,0,0,0,6,"1.6","3.8","28.0","3.3",90,-221548,929457,59278,280826,"Anthony Martial"
"1650",303,35,17,1,TRUE,"2020-10-04T15:30:00Z",1,6,4,27,0,1,0,6,0,0,0,0,1,0,0,0,"0.8","1.3","6.0","0.8",89,-290358,655400,12984,303342,"Anthony Martial"
"1651",303,45,14,0,FALSE,"2020-10-17T19:00:00Z",1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",88,-317561,343479,3756,321317,"Anthony Martial"
"1652",304,15,6,0,TRUE,"2020-09-19T16:30:00Z",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-386,5704,331,717,"Andreas Pereira"
"1653",304,19,3,0,FALSE,"2020-09-26T11:30:00Z",2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-1071,5039,191,1262,"Andreas Pereira"
"1654",304,35,17,0,TRUE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-620,4722,205,825,"Andreas Pereira"
"1655",304,45,14,0,FALSE,"2020-10-17T19:00:00Z",1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-883,3955,126,1009,"Andreas Pereira"
"1656",305,15,6,0,TRUE,"2020-09-19T16:30:00Z",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-18567,182213,3240,21807,"Dean Henderson"
"1657",305,19,3,0,FALSE,"2020-09-26T11:30:00Z",2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-30830,158237,2112,32942,"Dean Henderson"
"1658",305,35,17,0,TRUE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-18987,144099,908,19895,"Dean Henderson"
"1659",305,45,14,0,FALSE,"2020-10-17T19:00:00Z",1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-12142,136461,1793,13935,"Dean Henderson"
"1660",306,15,6,2,TRUE,"2020-09-19T16:30:00Z",1,3,2,90,0,0,0,3,0,0,0,0,0,0,0,11,"8.2","31.3","10.0","5.0",95,111651,445991,160201,48550,"Marcus Rashford"
"1661",306,19,3,7,FALSE,"2020-09-26T11:30:00Z",2,3,3,90,1,0,0,2,0,0,0,0,0,0,0,21,"36.6","14.5","39.0","9.0",95,-71554,380669,46907,118461,"Marcus Rashford"
"1662",306,35,17,2,TRUE,"2020-10-04T15:30:00Z",1,6,4,90,0,0,0,6,0,0,0,0,0,0,0,4,"5.6","14.9","2.0","2.3",95,46715,445218,98467,51752,"Marcus Rashford"
"1663",306,45,14,15,FALSE,"2020-10-17T19:00:00Z",1,4,5,90,1,2,0,1,0,0,0,0,0,0,2,46,"76.6","35.8","111.0","22.3",95,-42366,417457,66781,109147,"Marcus Rashford"
"1664",307,15,6,0,TRUE,"2020-09-19T16:30:00Z",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-627,1726,51,678,"Axel Tuanzebe"
"1665",307,19,3,0,FALSE,"2020-09-26T11:30:00Z",2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-304,1475,32,336,"Axel Tuanzebe"
"1666",307,35,17,0,TRUE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-144,1342,30,174,"Axel Tuanzebe"
"1667",307,45,14,0,FALSE,"2020-10-17T19:00:00Z",1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-74,1308,61,135,"Axel Tuanzebe"
"1668",308,15,6,1,TRUE,"2020-09-19T16:30:00Z",1,3,2,90,0,0,0,3,0,0,0,0,0,0,0,11,"18.6","2.8","4.0","2.5",50,834,128704,12555,11721,"Victor Lindelöf"
"1669",308,19,3,1,FALSE,"2020-09-26T11:30:00Z",2,3,3,90,0,0,0,2,0,0,0,0,0,0,0,22,"26.2","0.5","0.0","2.7",50,-16933,115282,5627,22560,"Victor Lindelöf"
"1670",308,35,17,0,TRUE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-14917,102580,2190,17107,"Victor Lindelöf"
"1671",308,45,14,2,FALSE,"2020-10-17T19:00:00Z",1,4,5,90,0,0,0,1,0,0,0,0,0,0,0,11,"12.8","0.6","0.0","1.3",49,-12897,91743,2621,15518,"Victor Lindelöf"
"1672",309,15,6,2,TRUE,"2020-09-19T16:30:00Z",1,3,2,90,0,0,0,3,0,0,0,0,0,0,0,21,"26.0","37.0","28.0","9.1",50,-813,21842,1846,2659,"Scott McTominay"
"1673",309,19,3,0,FALSE,"2020-09-26T11:30:00Z",2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-674,23212,3326,4000,"Scott McTominay"
"1674",309,35,17,1,TRUE,"2020-10-04T15:30:00Z",1,6,4,45,0,0,0,2,0,0,0,0,0,0,0,6,"12.2","0.8","2.0","1.5",50,-3179,20570,1034,4213,"Scott McTominay"
"1675",309,45,14,2,FALSE,"2020-10-17T19:00:00Z",1,4,5,90,0,0,0,1,0,0,0,0,0,0,0,13,"14.4","33.8","10.0","5.8",49,-2286,19116,1114,3400,"Scott McTominay"
"1676",310,15,6,0,TRUE,"2020-09-19T16:30:00Z",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-432,18413,1385,1817,"Eric Bailly"
"1677",310,19,3,1,FALSE,"2020-09-26T11:30:00Z",2,3,3,8,0,0,0,1,0,0,0,0,0,0,0,3,"1.2","0.0","0.0","0.1",50,-758,20150,3237,3995,"Eric Bailly"
"1678",310,35,17,-2,TRUE,"2020-10-04T15:30:00Z",1,6,4,90,0,0,0,6,0,0,0,1,0,0,0,8,"23.8","0.1","0.0","2.4",50,-1157,20485,1599,2756,"Eric Bailly"
"1679",310,45,14,0,FALSE,"2020-10-17T19:00:00Z",1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-1613,20194,1453,3066,"Eric Bailly"
"1680",311,15,6,1,TRUE,"2020-09-19T16:30:00Z",1,3,2,45,0,0,0,1,0,0,0,0,0,0,0,4,"1.8","5.3","22.0","2.9",65,-652,26990,2827,3479,"Daniel James"
"1681",311,19,3,0,FALSE,"2020-09-26T11:30:00Z",2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",65,-4407,24494,1582,5989,"Daniel James"
"1682",311,35,17,0,TRUE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",64,-4112,21384,702,4814,"Daniel James"
"1683",311,45,14,1,FALSE,"2020-10-17T19:00:00Z",1,4,5,75,0,0,0,1,0,0,0,1,0,0,0,13,"8.2","25.8","58.0","9.2",64,-2818,19581,628,3446,"Daniel James"
"1684",312,15,6,0,TRUE,"2020-09-19T16:30:00Z",1,3,2,80,0,0,0,2,0,0,0,1,0,0,0,17,"17.8","30.5","16.0","6.4",45,-344,7589,400,744,"Timothy Fosu-Mensah"
"1685",312,19,3,0,FALSE,"2020-09-26T11:30:00Z",2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,520,9394,2251,1731,"Timothy Fosu-Mensah"
"1686",312,35,17,0,TRUE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-1160,8468,276,1436,"Timothy Fosu-Mensah"
"1687",312,45,14,0,FALSE,"2020-10-17T19:00:00Z",1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-775,8097,248,1023,"Timothy Fosu-Mensah"
"1688",313,15,6,0,TRUE,"2020-09-19T16:30:00Z",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,59156,865810,118395,59239,"Aaron Wan-Bissaka"
"1689",313,19,3,1,FALSE,"2020-09-26T11:30:00Z",2,3,3,90,0,0,0,2,0,0,0,0,0,0,0,14,"16.2","1.2","0.0","1.7",55,-123785,759590,34697,158482,"Aaron Wan-Bissaka"
"1690",313,35,17,-1,TRUE,"2020-10-04T15:30:00Z",1,6,4,90,0,0,0,6,0,0,0,0,0,0,0,13,"27.0","3.1","2.0","3.2",54,-106230,668279,9167,115397,"Aaron Wan-Bissaka"
"1691",313,45,14,8,FALSE,"2020-10-17T19:00:00Z",1,4,5,90,1,0,0,1,0,0,0,0,0,0,0,26,"52.2","23.8","42.0","11.8",54,-94333,584766,10097,104430,"Aaron Wan-Bissaka"
"1692",314,15,6,0,TRUE,"2020-09-19T16:30:00Z",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-378,4034,142,520,"José Diogo Dalot Teixeira"
"1693",314,19,3,0,FALSE,"2020-09-26T11:30:00Z",2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-641,3871,107,748,"José Diogo Dalot Teixeira"
"1694",314,35,17,0,TRUE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-369,3772,76,445,"José Diogo Dalot Teixeira"
"1695",314,45,14,0,FALSE,"2020-10-17T19:00:00Z",1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-793,3039,46,839,"José Diogo Dalot Teixeira"
"1696",315,15,6,1,TRUE,"2020-09-19T16:30:00Z",1,3,2,45,0,0,0,2,0,0,0,0,0,0,0,-2,"0.0","3.7","26.0","2.8",75,60421,558286,132089,71668,"Mason Greenwood"
"1697",315,19,3,2,FALSE,"2020-09-26T11:30:00Z",2,3,3,81,0,0,0,1,0,0,0,0,0,0,0,9,"6.2","12.1","6.0","2.4",75,-95807,473066,61932,157739,"Mason Greenwood"
"1698",315,35,17,2,TRUE,"2020-10-04T15:30:00Z",1,6,4,67,0,0,0,5,0,0,0,0,0,0,0,7,"3.6","1.9","16.0","2.2",74,-60881,421310,28824,89705,"Mason Greenwood"
"1699",315,45,14,0,FALSE,"2020-10-17T19:00:00Z",1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",73,-79062,350098,22151,101213,"Mason Greenwood"
"1700",316,15,6,0,TRUE,"2020-09-19T16:30:00Z",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-142,1153,115,257,"Tahith Chong"
"1701",316,19,3,0,FALSE,"2020-09-26T11:30:00Z",2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-81,1172,160,241,"Tahith Chong"
"1702",316,35,17,0,TRUE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-75,1134,83,158,"Tahith Chong"
"1703",316,45,14,0,FALSE,"2020-10-17T19:00:00Z",1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-58,1096,110,168,"Tahith Chong"
"1704",317,15,6,0,TRUE,"2020-09-19T16:30:00Z",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-221,6233,627,848,"James Garner"
"1705",317,19,3,0,FALSE,"2020-09-26T11:30:00Z",2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-370,6551,676,1046,"James Garner"
"1706",317,35,17,0,TRUE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-464,6377,305,769,"James Garner"
"1707",317,45,14,0,FALSE,"2020-10-17T19:00:00Z",1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-1033,5392,144,1177,"James Garner"
"1708",318,15,6,0,TRUE,"2020-09-19T16:30:00Z",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-4225,112113,7969,12194,"Brandon Williams"
"1709",318,19,3,0,FALSE,"2020-09-26T11:30:00Z",2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",45,-20057,94186,2812,22869,"Brandon Williams"
"1710",318,35,17,0,TRUE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-13545,82734,1604,15149,"Brandon Williams"
"1711",318,45,14,0,FALSE,"2020-10-17T19:00:00Z",1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",44,-10194,73725,1348,11542,"Brandon Williams"
"1712",319,15,6,0,TRUE,"2020-09-19T16:30:00Z",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-759,45749,4039,4798,"Teden Mengi"
"1713",319,19,3,0,FALSE,"2020-09-26T11:30:00Z",2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-1011,48603,5010,6021,"Teden Mengi"
"1714",319,35,17,0,TRUE,"2020-10-04T15:30:00Z",1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-1715,48818,2517,4232,"Teden Mengi"
"1715",319,45,14,0,FALSE,"2020-10-17T19:00:00Z",1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",40,-2014,48001,2078,4092,"Teden Mengi"
"1716",495,15,6,6,TRUE,"2020-09-19T16:30:00Z",1,3,2,23,1,0,0,2,0,0,0,0,0,0,0,19,"36.2","3.3","23.0","6.3",70,23767,247988,51212,27445,"Donny van de Beek"
"1717",495,19,3,1,FALSE,"2020-09-26T11:30:00Z",2,3,3,1,0,0,0,1,0,0,0,0,0,0,0,3,"0.0","0.1","2.0","0.2",70,27384,308691,72384,45000,"Donny van de Beek"
"1718",495,35,17,1,TRUE,"2020-10-04T15:30:00Z",1,6,4,22,0,0,0,1,0,0,0,0,0,0,0,4,"2.6","0.8","6.0","0.9",70,-60916,249660,11478,72394,"Donny van de Beek"
"1719",495,45,14,1,FALSE,"2020-10-17T19:00:00Z",1,4,5,14,0,0,0,0,0,0,0,0,0,0,0,5,"2.8","12.3","0.0","1.5",69,-49922,207093,9351,59273,"Donny van de Beek"
"1720",568,45,14,0,FALSE,"2020-10-17T19:00:00Z",1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,50001,62121,57981,7980,"Alex Nicolao Telles"
"1721",569,45,14,0,FALSE,"2020-10-17T19:00:00Z",1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",80,24237,27586,40011,15774,"Edinson Cavani"
"1722",575,45,14,0,FALSE,"2020-10-17T19:00:00Z",1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,406,498,503,97,"Facundo Pellistri"
"1723",320,6,19,2,FALSE,"2020-09-12T19:00:00Z",0,2,1,87,0,0,1,0,0,0,0,0,0,0,0,3,"7.0","14.0","48.0","6.9",55,0,21822,0,0,"Andy Carroll"
"1724",320,16,3,1,TRUE,"2020-09-20T13:00:00Z",0,3,2,45,0,0,0,2,0,0,0,0,0,0,0,1,"3.2","0.3","2.0","0.6",55,18447,56622,30119,11672,"Andy Carroll"
"1725",320,26,17,4,FALSE,"2020-09-27T13:00:00Z",1,1,3,13,0,1,0,0,0,0,0,0,0,0,0,11,"0.0","1.8","22.0","2.3",55,-11267,45386,4646,15913,"Andy Carroll"
"1726",320,36,4,0,TRUE,"2020-10-03T19:00:00Z",3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",55,-6319,41322,2812,9131,"Andy Carroll"
"1727",320,45,13,0,TRUE,"2020-10-17T19:00:00Z",1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",54,-7691,34424,2129,9820,"Andy Carroll"
"1728",321,6,19,3,FALSE,"2020-09-12T19:00:00Z",0,2,1,90,0,0,1,0,0,0,0,0,0,0,0,12,"14.4","44.6","22.0","8.1",55,0,20721,0,0,"Jonjo Shelvey"
"1729",321,16,3,1,TRUE,"2020-09-20T13:00:00Z",0,3,2,71,0,0,0,2,0,0,0,1,0,0,0,9,"7.6","12.2","12.0","3.2",55,-606,23268,2154,2760,"Jonjo Shelvey"
"1730",321,26,17,1,FALSE,"2020-09-27T13:00:00Z",1,1,3,90,0,0,0,1,0,0,0,1,0,0,0,5,"5.0","15.2","8.0","2.8",55,-3465,20570,804,4269,"Jonjo Shelvey"
"1731",321,36,4,2,TRUE,"2020-10-03T19:00:00Z",3,1,4,90,0,0,0,1,0,0,0,0,0,0,0,19,"16.6","17.1","2.0","3.6",55,-757,20794,1814,2571,"Jonjo Shelvey"
"1732",321,45,13,2,TRUE,"2020-10-17T19:00:00Z",1,4,5,90,0,0,0,4,0,0,0,0,0,0,0,8,"19.2","2.8","28.0","5.0",54,-2081,19149,917,2998,"Jonjo Shelvey"
"1733",322,6,19,0,FALSE,"2020-09-12T19:00:00Z",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,0,7154,0,0,"Matt Ritchie"
"1734",322,16,3,0,TRUE,"2020-09-20T13:00:00Z",0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-511,7463,570,1081,"Matt Ritchie"
"1735",322,26,17,2,FALSE,"2020-09-27T13:00:00Z",1,1,3,68,0,0,0,1,0,0,0,0,0,0,0,10,"11.6","23.3","18.0","5.3",50,-1062,6774,394,1456,"Matt Ritchie"
"1736",322,36,4,0,TRUE,"2020-10-03T19:00:00Z",3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",50,-1442,5384,137,1579,"Matt Ritchie"
"1737",322,45,13,0,TRUE,"2020-10-17T19:00:00Z",1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",49,-1040,4385,44,1084,"Matt Ritchie"
"1738",323,6,19,6,FALSE,"2020-09-12T19:00:00Z",0,2,1,90,0,0,1,0,0,0,0,0,0,0,0,27,"26.0","0.1","2.0","2.8",50,0,88657,0,0,"Federico Fernández"
"1739",323,16,3,1,TRUE,"2020-09-20T13:00:00Z",0,3,2,90,0,0,0,3,0,0,0,0,0,0,0,11,"9.8","0.2","0.0","1.0",50,487,102812,9576,9089,"Federico Fernández"
"1740",323,26,17,2,FALSE,"2020-09-27T13:00:00Z",1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,18,"25.8","10.4","2.0","3.8",50,-15084,88610,2860,17944,"Federico Fernández"
